text,Optimistic,Pessimistic,Sad,Surprise
اسف اني قلت لك ناشب بس ابي اقابل العيال خلاص  (قلب_مجروح)  (قلب_مجروح)  (قلب_مجروح)  كسم كورنا خفافيش يا ملاعين!!,0,0,1,0
طيب بتمشي تخليها بعد ما تحبك ليه ولا قفلو الحدود عشان كرونا وكدا!,0,0,0,1
تبين ان ( الروتين الممل) الذي كنا نتذمر منه دائما قبل   كان نعمة غير مشكورة..!,0,0,0,1
هل تستمر كورونا وتمنع  الحج هذا العام كما منعت  الصلاة والعمره...,0,1,1,0
في ناس حتموت من وسواس ڤايروس كورونا مش الڤايروس نفسه,0,0,0,1
فضيلة الشيخ الصادق الغرياني قاللكم فوتو كورنا وخلو كل تبرعاتكم لجبهة. كورنا موضوع جانبي.,0,0,0,1
مشفناش حد بيقول ان جاله كورونا ك كذبة ابريل يعني..الحمدلله قدر ولطف,1,0,0,0
البحرين ودروس جديده في عملية تشافي المرضى  (تصفيق) .     ,1,0,0,0
"  \ستمر بإذن الله وكأنها لم تكُن\"" (سلام محبه) """,1,0,0,0
اجزم ان هذه قريبا ستحمل فايروس كرونا وستتعب وسيرثى لحالها وستذكرون ما اقول لكم وافوض امري الي الله الايام بيننا,0,1,0,0
 إنو فيروس كورونا يهزم امريكا,0,0,0,1
انطلاق حملة للحد من انتشار فيروس كورونا في مدينتي و ,0,0,0,1
سلة غذائية لمسلم من إخوته في الإنسانيه الكفار ,0,0,0,1
 انا بدال ما اشيل هم كورونا شلت هم ذا الترم ,0,0,1,0
"\هل أدركتم الآن أن حياتنا العادية المملة كانت نعمة عظيمة لا نشعر بها ؟\"".",1,0,0,0
من سارَ بين الناس جابراً للخواطِر    أدركَهُ الله في جَوفِ المَخاطِر .           ,1,0,0,0
لا تحاول تصير كورونا وانت دمّل معروف وين مكانك ,0,0,0,1
 تحياتي الرجال سوف ينقرضون والدليل اكثر المصابين بمرض كرونا هم الرجال والنساء ضعف الرجال حاليا.,0,1,0,0
تذكير بسيط:      حرب مع لا زالت طويلة,0,0,0,1
أسرع فايروس إنتشار في تاريخ البشرية   ,0,0,0,1
ما قد قلنا لكم من زمان ان اليمنيين هم بني اسرائيل الي فضلهم الله على العالمين.  باذن الله ان كرونا مجنب مننا......    ,1,0,0,0
هنالك حرب عالميه ثالثه كونيه سيفجرها كرونا وتبعاته على النظام السياسي والاقتصادي العالمي,0,1,0,0
\إن صبرتم أُجرتم .. وأمر الله نافذ. ,1,0,0,0
ڤيديو مهم  تهميش كبار السن وجعل اللقاح ضد كورونا إلزامي,0,0,0,1
   دلالات تحذير منظمة الصحة من سيناريو كارثى لانتشار كورونا في مصر ,0,0,0,1
إيطاليا تلتقط أنفاسها حالات الشفاء من فيروس كورونا تفوق عدد الوفيات الحمد الله,1,0,0,0
الحكومة ماتدري تقابل كورونا ولا المحْاني..  الله يعينكم يا حكومة ,0,0,1,0
١٥٦٨٠ أصابه كورونا في تركيا  ٢٧٧ حاله وفاة    الله يرحمنا برحمته  folded_hands  light_skin_tone  (قلب_مجروح) ,0,0,1,0
من وقف ضد داعش وحمل دمه على كفه دفاعا عن الوطن والمقدسات ..لن يبخلوا بمواجهة كورونا       ,1,0,0,0
جاء كورونا لعلاج ذلك التعالى والغطرسة واسترخاص البشر ... شكراً لله فيما يصنع لإعادة الأمور لصوابها,1,0,0,0
اخبار مفرحه   اليوم لاتوجد اي حاله مصابه لفيرس كورونا بالبحر الأحمر   في البيت,1,0,0,0
ابغا هالفتره تعدي لا عشان كورونا ولا عشان حبسة البيت ابغا تعدي عشان هموهم الواجبات والاختبارات,0,0,1,0
فيروس كورونا يقتل بطرق غير مباشره اضعاف مضاعفه من البشر في الاشهر القادمه,0,1,0,0
برغم من انها متأثرة من كورونا والنظام الصحي عندها منهار تماماً ومازالت ! في القذارة,0,0,1,0
من حسنات كورونا أن الشعوب الاوروبيه تسجد لله بلاعلم في الشوارع وتبحث عن الله !,1,0,0,0
كارثة تتعرض لها وزارة الدفاع الامريكية وتكشف عن إصابة أكثر من 4 ألف بحار على متن حاملة طائرات عملاقة بفيروس كورونا,0,0,0,1
 انه اذا الثورة ما شالتهم رح تشيلهم كورونا,0,0,0,1
يبدوا أن شكل العالم سيتغير بعد كورونا فالعالم قبل كورونا ليس كما بعده,0,0,0,1
حساب يستحق المتابعة:    دكتورة نضيرة البغلي مدير الشؤون الصحية بمكافحة كورونا بالمنطقة الشرقية    ,1,0,0,0
فيه صداع من كورونا   وفيه صداع من الجامعه والنوم الملخبط بسببها,0,0,1,0
افوكاتو الحب عايز تزود فلورز تعال هنا وسيبك من كورونا وخليك مع الحبايب مع افوكاتو الباك أسرع من الصاروخ     ,0,0,0,1
يا ربي تسالي هاد كورونا و معاها شوف تيڤي,0,0,0,1
الله يعين الطلاب يلقونه من النت الزفت وإلا الدكاترة النفسيه وإلا من أخبار كورونا وإلا من الحجر المنزلي ,0,0,1,0
لا ينجو من هذا الفيروس الا الاقوياء وغير المدخنين والرياضيين..العبوا رياضه وبطلوا تدخين..  ,1,0,0,0
إنما بعثت لأتمم مكارم الأخلاق ... صدقت يا رسول الله !!!     في جائحة الأخلاق بتتكلم عربي,0,0,0,1
ماله داعي ننحجر فالبيت عشان كورونا وبالنهايه نموت من طبقه الاوزون   كفايه BBQ وبرقر كل يوم تعبت رئتيييني !!,0,1,1,0
الحمد لله النادي الاهلي رفض التجديد لاحمد فتحي بعد مماطلته احسن قرار سمعته من يوم ازمة كرونا,1,0,0,0
اللهم لك الحمد والشكر والفضل     ياااا قوة الله وجنده ياااربي لك الحمد     ,1,0,0,0
 أسقطت ورقة التوت عن عقول الكثيرين فى الوطن العربى,0,0,1,0
النيابة العامة :    احذروا من إرسال رسائل كاذبة تحت غِطاء كورونا أو تداولها .. المساءلة القانونية تنتظر المخالفين.     ,0,0,0,1
لبنان قدر يحافظ على نسبة منخفضة من اصابات كورونا بينما دول عظمى سقطت بالضربة الوبائية ,0,0,0,1
  أنا يديني في يدينك على طول  لو الحكومه بالحظر فرقّونا     ياليتني في حضنك الحين معزول  ماكان شلت هموم علّة كورونا  (هرب)  light_skin_tone ‍ male_sign ️,0,0,0,1
ليش زعلانين؟ نحن خريجي كورونا الناس مستحيل تنسى دفعتنا خلكم ايجابيين (فرح)  (فرح) ,1,0,0,0
        شدة وتزول يابلد الرسول,1,0,0,0
   اللواء خالد شلتوت لم يمت فى مكافحة كورونا بل بالعدوى : مفاجاه يعلن عنها ابن اخ الفقيد,0,0,0,1
  أن نكون جنود في الحرب ضد كورونا,1,0,0,0
عاجل | مدير منظمة الصحة العالمية يعرب عن قلق بالغ لسرعة انتشار فيروس حول العالم,0,0,0,1
"وزارة الصحة الإسرائيلية:  ارتفاع عدد المصابين بفيروس كورونا في \إسرائيل\"" إلى 6",0,0,0,1
هل الخليج و باقي البلدان العربية منقسمون او متحدون خلال هذي الحرب النفطية تزامنا مع الوضاع؟ ,0,0,0,1
بعض دول اوروبا يلقون بأموالهم في الشوارع ..  بسبب فايروس كورونا ...  ( يوم لا ينفع مال ولا بنون الا من اتي الله بقلبِ سليم ),0,0,0,1
الكل يتكلم عن فترة ما بعد .. أتمنى إنها تكون فترة نهضة وإزدهار وتنظيم أكثر .. مو عشوائية وإنفلات ..,1,0,0,0
حاسس ان شيخ الأزهر هيموت الأيام الجايه والمتهم فيها طبعا كورونا لكن الفاعل هيكون السيسي احساس يارب يكون خطاأ؟,0,1,0,0
"\من فات قديمه تاه\""",0,0,0,1
باجر الكوكب يتخطى حاجز الـ مليون مصاب بحاله كورونا .. شنو رأيك شوكت يخلص هل وباء !,0,1,1,0
أيام غير محسوبة كلها هزائم كورونا جاب فينا العيد وكسر نرجسيتنا يالنا من نطف بائسة,0,0,1,0
هل أتى لينتقم من على صمته إزاء الجرائم في !؟,0,0,0,1
باقي شويه و يصير مليووون اصابه  (قلب_مجروح)  ,0,0,1,0
اذا انتهى الحجر وانتهت كل سوالف كرونا والمرض وجا الامان وش أول مكان بتروح له ومنو اول شخص بتقابله,0,0,0,1
كل الي اتمناه كورونا يختفي عننا قبل رمضان (حزين مخيب) ,0,0,1,0
" كل الأمم ينكشف معدنها في الأزمات، وإذا كانت أزمة كورونا تختطف دولا عظمى، فمن الطبيعي جدا أن تترك أثرا علينا",0,0,0,1
"إعادة نشر:  إلى كل أعداء التطعيمات، هكذا العالم يبدو بدون عقار تطعيم واحد لوباء ما.  ",0,0,0,1
" سلام عليكم \ هل ينتقل فايروس كرونا ممن المتوفي من الفايزووس \""",0,0,0,1
عدد الوفيات ب في موزع على المحافظات بالترتيب التنازلي وفقا للشكل أدناه,0,0,0,1
حق الشعب ان يتقاضى من خيراته في أزمة كورونا أصحاب الكسب اليومية يعانون بكسب لقمة عيشهم   ,0,0,1,0
كلمة شكر و باقة ورد لكل من يقوم بواجبه في مواجهة فيروس كورونا و حماية الكويت و العبور لبر الأمان وجزاكم الله خير,1,0,0,0
ليه الجامعه محسسيننا ان احنا السبب في كورونا,0,0,1,0
