text,sentiment_id,Sad,Surprise,Optimistic,Pessimistic,Thankful,Empathetic,Anxious,Annoyed,Denial,Official,Joking
 تتخيل نفسها بوقت اجازه وعطلة نهاية العام يعني هم تدفع اجار للحضانة وراتب للموظفات نفس الشيء مو لازم عشان كورونا الدولة تدفع 🤔,Negative,0,0,0,0,0,0,0,1,0,0,0
أن تكون سعيداً بوحدتك خيرٌ لك من ألف منافقٍ حولك..             ❤️,Positive,0,0,1,0,0,0,0,0,0,0,0
 بالله عطنا توقعاتك عن كورونا متى بينتهي,Negative,0,0,0,0,0,0,1,1,0,0,0
 - مصادر إعلامية: وصول طائرة عسكرية سعودية ثانية تحمل أعداد كبيرة من المرتزقة إلى ومخاوف من وجود حالات كورونا في صفوفهم,Neutral,0,0,0,0,0,0,0,0,0,1,0
 ابد عندك السيزون الاول الحرب العالمية الثالثة   والثاني حرايق غابات استراليا   والثالث كورونا,Negative,0,0,0,1,0,0,0,0,0,0,0
الأشد من كورونا  هو الجهل   والدناءة في التعامل  واستغلال حاجة الناس   وإغفال الاهتمام بمن يجب أن تهتم به,Negative,0,0,0,0,0,0,0,1,0,0,0
 حبيب قلبي يا احلي مندوور 😍♥️♥️  دا عيد ميلاد منيل بستين نيله اهوه الله يحرق كورونا اللي مش مخليانا عارفين نكمل الدوره 😂😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
 و الله ابغي و الله .. بس ترا كورونا الله يخربيته 😂,Joking,0,0,0,0,0,0,0,0,0,0,1
حفظ الله كل حكام العرب جميعا بلا استثناء  في ثلاجة الموتى          ,Negative,0,0,0,0,0,0,0,1,1,0,0
عرفات بتاع مستشفي ام المصريين هو اول جاله كورونا 😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
    اذا حسيتو بضيق تنفس تراه من كثر الاكل كورونا مالهه دخل ابد 🙂😂💔🌚,Joking,0,0,0,0,0,0,0,0,0,0,1
 هل بعد أزمة كورونا سيكون التوجة نحو العلم والطب بالوطن العربي بشكل أكبر عن ذي قبل,Positive,0,0,1,0,0,0,0,0,0,0,0
 وهي صادقه ياكثر الاجانب اللي مزعجينا من قبل كورونا ....,Negative,0,0,0,0,0,0,0,1,0,0,0
ادكاتره اجيبونا.   كم حجم تفشي فيروس كورونا في اليمن؟,Negative,0,0,0,0,0,0,1,0,0,0,0
 وانت كنت ناسي بيتك قبل كورونا والخوف ذكرك,Joking,0,0,0,0,0,0,0,0,0,0,1
أنا الان غاضب وحاقد جدًا على كورونا بعد مادريت إن تيم هورتنز قفل بسبب كورونا 💔,Negative,1,0,0,0,0,0,0,1,0,0,0
"ماليزيا تدعو النساء إلى التوقف عن الإزعاج ، و \ارتداء المكياج\"" ",Neutral,0,1,0,0,0,0,0,0,0,1,0
صباح الخير :   احس مانتوا طبيعيين فيكم شي ؟ لايكون فيكم كورونا ؟؟🌚,Joking,0,0,0,0,0,0,0,0,0,0,1
محمد صوان يروج للتحاور مع حفتر.. عبد العزيز يهاجم السراج ويؤكد: فيروس “الهبود” أخطر من كورونا .,Neutral,0,0,0,0,0,0,0,0,0,1,0
ينتقل فيروس كورونا من الخفاش إلى TE data  ويصيب بعض البشر,Neutral,0,1,0,0,0,0,0,0,0,1,0
بس ينتهي موضوع كورونا مارح ادخل البيت الا للضرورة القصوى,Joking,0,0,0,0,0,0,0,0,0,0,1
 احسبك تقولين مولعه قلت مو وقته والدنيا كورونا,Joking,0,0,0,0,0,0,0,0,0,0,1
 خشي نامي عشان دهه ميعاد صحيان كورونا 😂😂😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
 يلا استودعت اهل تويتر كلهم دامه الصبح من عندك بتجينا كورونا ثانية😂😂😂😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
 وطبقو عليهم اهني اي واحد فيه كورونا يحجر على نفقته الخاصه,Negative,0,0,0,0,0,0,0,1,0,0,0
" بس يقولوا ما تجوز هالسنة كذبة أبريل، عشان الناس يكفيها كرونا",Joking,0,0,0,0,0,0,0,0,0,0,1
 اللي هجرني وانتحى عن وصالي     ودك تشوفه من ضحايا ,Negative,0,0,0,1,0,0,0,1,0,0,0
 بيش اللي ماتقتلاش كورونا ايموت في جرة الخلايع,Negative,0,0,0,0,0,0,1,1,0,0,0
عيناه ك فيروس كورونا وقلبي صيني لا يتحمـل🖤🤦🏻‍♀️😷  ——————————————,Joking,0,0,0,0,0,0,0,0,0,0,1
أختي وأخوي  أعياد ميلادهم شهر ابريل  خل كورونا تحتفل فيكم😜😜,Joking,0,0,0,0,0,0,0,0,0,0,1
 يارب يا حنان ويا منان يا بديع السموات والأرض أن تقينا والمسلمين هذا البلاء وتشفي كل مريض من كورنا ومن كل مرض امين يارب,Positive,0,0,0,0,0,1,0,0,0,0,0
تدرون ايش اسوي😅  جالس اتصيد التافهين اللي تابعتهم🤣  لابد أني حين متابعتهم ظننتهم شيء🙃  شكراً فقد أرحتني من الغثاء.,Joking,0,0,0,0,0,0,0,0,0,0,1
 ليه السب ؟ هل أخطئت بحقكم ؟   ناس مو متربيه   أقول اذلفي مو ناقصه كورونا وانتي 😷,Negative,0,0,0,0,0,0,0,1,0,0,0
الاردن تسجل (4) حالات شفاء لتصل الى (30) حالة شفاء وعمان تسجل اول حالة وفاة,Neutral,0,0,0,0,0,0,0,0,0,1,0
متى نخلص من سالفة كورونا ويرجع كل شي لوضعه الطبيعي 😩,Negative,1,0,0,0,0,0,0,1,0,0,0
 إنا لله وإنا إليه راجعون...الموت الفردي ب بفايروس كورونا يؤلم الجميع...الله يرحمه ويغفر ذنبه ويصبر اهله...,Negative,1,0,0,0,0,0,0,0,0,0,0
خلك في بيتك .. ولا تهدم وطنك في إستهتارك ..!!  ,Negative,0,0,0,0,0,0,0,1,0,0,0
 نبي تواجد المصاروه بالكويت يكون صفر..  من اجل كويت نظيفة وخالية من هالفايروس..  عندنا فايروسين: فايروس كورونا وفايروس المصاروه,Negative,0,0,0,0,0,0,0,1,0,0,0
الطلاب قاعدين يعيشون ازمة دراسية اسوأ من ازمة كورونا,Negative,1,0,0,0,0,0,0,1,0,0,0
 هه عادي عشان تقولوا حبينا بعض من ايام كرونا 😜😂,Joking,0,0,0,0,0,0,0,0,0,0,1
اتمنى شهر ابريل يكسر كل توقعتاتنا   يكون شهر ايجابي وتنتهي أزمة كورونا  وكله اخبار حلوة واشياء تفرح القلب  يارب ياحبيبي ❤️❤️,Positive,0,0,1,0,0,0,0,0,0,0,0
 ان شاء الله بوتين يكون معو كورونا و تقتلو عالبطيء,Negative,0,0,0,0,0,0,0,1,0,0,0
الْيَوم الكويت هي الدوله العظمى خلال تعاطيها في أزمة كرونا الله يحفظها حكومة وشعبا من كل مكروه 🇰🇼,Positive,0,0,0,0,1,0,0,0,0,0,0
 الحل يخصم عليها ومن ثم تفصل الممرضة وترحل الى بلدها كرونا لتكون عبرة لغيرها,Negative,0,0,0,0,0,0,0,1,0,0,0
 خلاص محد راح يقضي على كورونا الا هالاغنية😂😂😂✋🏻 جزاك الله خيرا,Joking,0,0,0,0,0,0,0,0,0,0,1
 لبسوني كده💔 انا جالي حظر في وشي بسببب القاعده  منك لله يا كرونا انت وحظر 😂🤺,Joking,0,0,0,0,0,0,0,0,0,0,1
لا حول ولا قوة الا بالله ما طلعتش واجد بس نصيبي ان تجيني كورونا ادعولي بالشفاء . 💔💔💔,Negative,1,0,0,0,0,0,0,0,0,0,0
 حبيبي حسن ابعد عن كورونا وعن المواضيع هذي خلك في بثك وتوقعاتك الفاشله والمباريات انت ماخذ كورونا نكته وهذا سبب إنتشاره عندنا,Negative,0,0,0,0,0,0,0,1,0,0,0
 يارب كورونا من النوع الفي إيطاليا ماشاء الله عليه بيخلص عالطول,Negative,0,0,0,1,0,0,0,1,0,0,0
الشي الايجابي الوحيد اللي استفدناه من كورونا نظام التعليم والعمل عن بعد اللي كنا نسمع فيه وتطبق فعليا ونجح وبيغير اشياء كثيرةفي المستقبل,Positive,0,0,1,0,0,0,0,0,0,0,0
   اكيد ذي من بيوتكم تاكدو ليكون الوالده طول الله بعمرها نسيت البخور خوفا من كورونا بالمستكه😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
تمَّ القضاء على فايروس كورونا  الجميع في صحةٍ وعافية  اخرجوا من بيوتكم   صلّوا في مساجدكم  وأكملوا حياتكم الطبيعية..     - اللهمَّ هذا اليوم 🙏,Positive,0,0,1,0,0,1,0,0,0,0,0
"غلط غلط غلط، أنا سويت الفحص أيام كورونا الشرق الأوسط وهو نفس الطريقة للحين يدخل شيء بنفس الطريقة لمدة ٥ ثواني وما فيه ألم بس قشعريرة",Neutral,0,1,0,0,0,0,0,0,0,0,0
اشتقنا للمساجد .. 🕌  يارب بلغنا الصلاة فيها قريباً .. 🌙   ,Positive,0,0,1,0,0,1,0,0,0,0,0
طلعت سهل تهزم امريكا. اقعد في البيت شغل اكل ونوم. وخلي كورونا يموت امريكا. حلمت فيها هاي الخطه,Joking,0,0,0,0,0,0,0,0,0,0,1
 في تطبيق موعد.                   💜💜      ,Positive,0,0,1,0,1,0,0,0,0,0,0
  علمتينا كثير ياكورونا اكتسبنا خبرات حياتيه خليتنا نكتشف أنفسنا ومواهبنا ومازلتي تكشفي لنا الاقنعة الزائفة.,Positive,0,0,1,0,0,0,0,0,0,0,0
برنامج الأغذية العالمي يتصدق بوجبات غذائية على الطلبة الليبيين وعائلاتهم ضمن متطلبات الاستجابة مع كورونا,Positive,0,0,1,0,1,0,0,0,0,0,0
الكويت تعلن إقرار حزمة دعم إقتصادي لمواجهة كورونا,Positive,0,0,1,0,1,0,0,0,0,0,0
صباح الخير..    عاجل..  بسبب كورونا الفيروسات الثانيه خارج الخدمه مايقدرن يداوما. 🙄    😁 😅 بسبب العالم كله يتعقم ويتغسل كل دقيقية..,Joking,0,0,0,0,0,0,0,0,0,0,1
 احب اشكر كورونا مستهدفة الشيعة 🌝 كافي چلبتوا,Negative,0,0,0,0,0,0,0,1,0,0,0
 وصلاح الراشد قاعد يبيع نوته موسيقية لعلاج كورونا  🙄,Joking,0,0,0,0,0,0,0,0,0,0,1
 انا تعبان هجيبلكم كورونا 😏,Joking,0,0,0,0,0,0,0,0,0,0,1
طب يعني نتصاب دلوقتي و نلحق ناخد مناعه و رعايه ولا نتصاب بعدين لما الدنيا تبوظ و منلاقيش مكان في مستشفيات     ,Negative,0,0,0,1,0,0,1,0,0,0,0
 يشيخه ودي ابلعك بوسة عاد تعرفي كورونا وكيذا مااقدر ابوسك 😭😭😂🙂.,Joking,0,0,0,0,0,0,0,0,0,0,1
 أهم شي نقرط السنيورة والحريري وميقاتي وسلام وانت وحلافائك الموبوئين..  نترجاك يا كورونا تأخذهم إلى ربهم,Negative,0,0,0,0,0,0,0,1,0,0,0
تمَّ القضاء على فايروس كورونا  الجميع في صحةٍ وعافية  اخرجوا من بيوتكم  صلّوا في مساجدكم  وأكملوا حياتكم الطبيعية..     - اللهمَّ هذا اليوم 🙏    .,Positive,0,0,1,0,0,1,0,0,0,0,0
صباح الحريه لكل مظلوم خلف القضبان      ,Negative,1,0,0,0,0,0,0,0,0,0,0
 كورونا مسوي تصفية حسابات مع المشاهير 🤣🤣🤣,Joking,0,0,0,0,0,0,0,0,0,0,1
"حلمت حلم يخوف ان كورونا جاني وجلست ابكي اقول مابي اموت ، يع شهالحلم",Negative,0,0,0,0,0,0,1,0,0,0,0
 انا حتى قبل كورونا م عندي جدول ف ذا الوقت🤣,Joking,0,0,0,0,0,0,0,0,0,0,1
الله يرحمة ويسكنك في فسيح جناته   اول حالة وفاة في السلطنة بسبب فيروس كرونا ديفيد ١٩,Positive,0,0,0,0,0,1,0,0,0,0,0
الدراما بعد ٤ شهور ونحن في وضع كورونا تتوقعين انهم يصورونها ويخلصون واضح هذي كذبتهم هاي السنه بعدين ما احس,Negative,0,0,0,0,0,0,0,0,1,0,0
  اليوم يوم الحس الوطني ويجب العمل بكل طاقاتنا لمكافحة وباء كورونا والإمتثال اولا لتوجيهات ذوي الاختصاص 🌴🌴🌴,Positive,0,0,1,0,0,0,0,0,0,0,0
 يعني كورونا نزل بس في السعوديه ماتشوف بلدان العالم تموت بالآلاف,Negative,0,0,0,0,0,0,1,1,0,0,0
احرص أن ترحل عنك أيام البلاء إلى أرض الجزاء مادحة لا قادحة     واعلم أن للبلايا أوقاتاً ثم تنصرم    ابن الجوزي - رحمه الله -    ,Positive,0,0,1,0,0,0,0,0,0,0,0
عاجل | جامعة جونز هوبكنز: تسجيل 865 وفاة بفيروس كورونا في الولايات المتحدة في يوم واحد في حصيلة قياسية,Neutral,0,0,0,0,0,0,0,0,0,1,0
عاجل | جامعة جونز هوبكنز: تسجيل 3900 حالة وفاة ونحو 189ألف مصاب بفيروس كورونا في الولايات المتحدة,Neutral,0,0,0,0,0,0,0,0,0,1,0
  😖😖😖😖 كورونا جعل العالم كله فى أزمه 🙄🙄عندنا مثل يقول صغير وضرير احس المثل انطبق على كورونا,Negative,1,0,0,0,0,0,1,0,0,0,0
القطاع الخاص اللى نهب فلوس مصر مش متحمل يشيل اسبوعين كورونا تكشف المجرمين,Negative,0,0,0,0,0,0,0,1,1,0,0
 أي بس بالضاحية ما في كورونا 😂😂😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
 كورونا خربها علينا كلنا يا دووود 😂😂😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
الله ياخذ كورونا اللي حارمني من شوفتها 😔!,Negative,1,0,0,0,0,0,0,0,0,0,0
 انا اشوف ان لو يسوون كشف شامل يعني بكل بيت واللي مشتبه فيه او معاه كورونا يودونه الحجر .,Neutral,0,1,0,0,0,0,0,0,0,0,0
أكثر من هذا الشوق. لو توصلتم لعلاج فيروس كورونا قبلهم.,Positive,0,0,1,0,0,0,0,0,0,0,0
انا متأكدة اننا قاعدين نعيش ازمة دراسية اسوء من ازمة كورونا,Negative,1,0,0,0,0,0,0,1,0,0,0
 املنا بالله لن يقضي جندي كورونا على كل من خذل السوريين,Positive,0,0,1,0,0,0,0,0,0,0,0
 ايه والله مثل ما قال بالضبط بس المشكلة كورونا احتمال ياخر انطلاقها 🤔,Negative,1,0,0,0,0,0,1,0,0,0,0
