text,optimism,pessimism,sadness,surprise
توني كنت بقول الخوف من الله خوف فيه نوع من الرجاء والخشية مستحيل تشعر فيه تجاه البشر او اي خوف ماقدرت اوصل الشعور,1,0,1,0
• #الفرح سبب #الكآبة لأننا نصاب بالكآبة عندما نتوقع الفرح ثم ندرك أنه لم يأت,0,1,1,0
اخاف من خوض العلاقات الجديده اخاف من ان أخذل من أن افقد الثقه بكل مره أخاف ان أصاب بالحزن الشديد لذلك أختار نفسي,0,1,1,0
ساره أسألي ظافر النهاية راح تكون سعيده او لا #حلاوة_الدنيا #تفاعلكم,1,0,0,0
من الأشياء الي صدق لها وقع حلو في قلبي هي اللحظة الي شفت فيها معدلي ❤❤ من تخويف البنات ما كان عندي ولا نص أمل إنه بيرتفع,1,0,0,0
اللهم أبدل حزن أمي بفرح تبكي من شدته ، اللهم جنب والداي أذى الدنيا وأطل بأعمارهم وأحفظهم لي🖤🖤,1,0,0,0
بحسد الناس اللى عندها قدرة انها تتعامل كويس مع شخص وهم واثقين انه خبيث وحقير لمُجرد انهم يريحوا دماغهم ويتقوا شره.,0,1,0,0
و ممكن تكون زعلان من حد جدا بس فى نفس الوقت واحشك جدا أصل الغلاوه واالحب ملهمش علاقة بالزعل,0,0,1,0
مفيش حاجة اسمها صدفة \nده مجرد جرس إنذار بيقولك خلي بالك فيه حقائق تانية في حياتك\nانت لسة ماشفتهاش,1,0,0,0
#ميلاد_حِلوي_زيون \nعشان اليوم يوم ميلادك ي عسى عيونك الجميله م تشوف الا السعاده وعسى ضحكتك ماتفارقك وكل عام وانت نعمة تبقى لي إيود عمر🖤.,1,0,0,0
مش كُنا فضلنا اصحاب  أحسن 🙁✋️,0,0,1,0
"مؤلم جدآ عندما يقف أمامك أب يشكوا حال أبنه وعيناه تنهمر بالدموع ويقول ""عجزت في تربيته فماالعلاج"" أيهاالأبناء والبنات أتقوا #الله في والديكم",0,0,1,0
شمعة عشق وانطفأت #تنهيدة,0,0,1,0
اسال الله العظيم رب العرش العظيم ان يشفي كل مرض السلطان حنين الخرجي محاربه التهاب الدم #جائزة_موبايلي_للأعمال_التطوعية,1,0,0,0
فكأنه صب بباب حبيبة متوسل مستعطف مسترحم والجدول الجذلان يضحك لاهيا والنرجس الولهان مغف يحلم صور و أيات تفيض بشاشة حتى كأن الله فيها يبسم,1,0,0,0
اول مرة احس اني اكون محتاج حد جنبي وياخد باله مني الفترة دي بحب الوحدة اه بس بقيت اخاف منها,0,1,1,0
ودي تحضنيني بالحكي ودي لو تجين وتقولين اشتقتلك ودي وودي منك كثير بس وينك,0,0,1,0
أن تكون لطيفا مع الجميع أمر بسيط جدا وأسهل من ان تكون غاضب وساخط على الجميع وتختلق مشاكل معهم كن لطيفا حتى تحب الحياه 🌸 💕,1,0,0,0
البرشلوني يشجع اليوفي يعني متعاطف مع بوفون ساتر حقده على الريال بإدعاء حب بوفون صايدينك #يالفلم,0,1,0,0
@abdullh61205589 @e_3_p @afaf_rashd الحمدلله خوفي من الله موجود، الفكرة انو اي مكان بروحه مافيه صحونجي فحيكون جنة,1,0,0,0
@alaabedaiwy الله ياهي مقطوعة عذبة يا عذب .. والبيت الاخير غصة .. تخيل فعلياً يجيك امر يستدعي الفرح وما تقدر تفرح :. تصحّر روح واستفحال يأس,0,1,1,0
اصل فى نوع جروح مهما عدى عليها الوقت بتفضل موجوده جواك لدرجه انك بتخاف تعمل اى حاجه جديده علشان متتوجعش تانى\n👌🏻👌🏻👏🏻,0,1,1,0
عن ثُقل الإشتياق؟.\nوش أحكي يارب.,0,0,1,0
18/اذا شفت علامات الذبول على اي شي يصيبني بكاء,0,1,1,0
أنا حزينه لإني صرت ميح بشعور الدهشه غديت بليا دهشه وأتصنع الإنفعال بشتى الأمور حزينه بس عاجبني الوضع يعني,0,0,1,0
الإفصاح صعب والقلب مثقل,0,1,1,0
#اهداء من #المحب_العنيد ⚶ ⚶ للمبدعه والمتالقه #حنين 👑 👑 بمناسبة#وصولها ☽#50k☾ 🐥 🐥 الف مبروك شاهدين لكي بالخير طيروها,1,0,0,0
@__97a ارتجاف شلون انام 💔💔💔,0,0,1,0
": صباحكم عيد سعيد وأمنيات محققه من الله ولمه عائليه لا تفترق أبدا صباحكم صوت تكبيرات صلاة العيد وبهجة وفرح تملئ مباسمكم """,1,0,0,0
قبحهم الله بئس المصير خانوا دينهم وأوطانهم حثالة الفكر المجوسي,0,0,1,0
هاش تاقات تصل للترند شتم وقذف واستهزاء هل هذه اخلاقنا هناك من يعبث في #توتر كمن يعبث في #الاعلام_المضلل فلتحذروا من المغرضين,0,1,0,0
الإبتسامة أمرها غريب : إن وضعتها لحبيب احس بالراحة وإن وضعتها لعدو شعر بالندم وإن وضعتها لمن لاتعرف أصبحت صدقه,1,0,0,0
@SaraElserwy عسوله ماشاء الله ومحترمة ولبسك محترم وحلو زي توأمك 😃 ربنا يوفقك ان شاء الله ☺️,1,0,0,0
"و حينَ رفعتُ رأسي للسماء، و استشعرتُ أنَّ الله يراني من ذاك الضوءِ المُتسلل هُناك، \nابتسمتُ بـ رِضىً، و خفضتُ رأسي حُباً لله 💕:"".",1,0,0,0
اليوم ميلادها ويا عساها من اليوم لين الف سنه الضحكه تحتويها❤️,1,0,0,0
الليله سترتدي عروستنا فستانها الأبيض وسيبقى زفافها أجمل حكاياتنا ف يارب تمم فرحتها وأقر قلبها ب السعادة 💜 💍,1,0,0,0
أصحابي هم عيدي وعيدالسنين هم بسمة فرح وفرحة عمر كل عام وانتو معاي 👭 ❤❤,1,0,0,0
أنا مش #زعلان انهم اتغيروا.😔\nانا زعلان لان جه وقت كنت #مفكرهم اقرب ناس ليا♡\nاى يعنى عاادى هى اول مره.💔,0,0,1,0
انا إكتئبت من الحزن و أنا انجرحت من الهوى فيني من الغيبه شجن لو هو قواني ما قوى انا أحن او ما أحن أثنينهم عندي سوى,0,0,1,0
النقاش مع شخص تحبه وتثق فيه مفيد جدا في تخفيف التوتر والاكتئاب ويمنحك ثقة كبيرة في نفسك #اخر_رحلتين_دوليه_لك,1,0,0,0
يواجه أكثر من 14 مليون شخص نقصا في الأغذية ونصف اليمن #يعانون بشده من انعدام الأمن الغذائي #٨ يوم_عدوان_على_اليمن #StopTheWarOnYemen,0,0,1,0
💔 💔 يارب اجمعهم في جنات النعيم بلا حزن ولا فراق,1,0,1,0
تعبان وجهى و دموعى قهرتنى #موجوع_قلبى 💔,0,0,1,0
@OoredooOman ي حسرة وين احصلهم,0,1,1,0
خوفنا على تراب بلدنا هيبقى سر؟!#واحة_الغروب 🌿,0,1,0,1
اصغر واحد ف البيت بيطلب منه حاجات كتير اوى 😥😥,0,0,1,0
أبويا الله يرحمه كان دايما يقولي : محدش حيمسح #دمعتك إلا ايدك\n\nوكنت بسمع الجملة وأكبر دماغي\n\nومعرفتش قيمة وحقيقة الجملة دي إلا بعد موته.,0,0,1,0
عيش مع إللي يشتري الفرحة معك مايتخلى ولا يمل ولا يثقل عليك👌🏼,1,0,0,0
نفسى أخد #حظى على جمب وأقوله أأنت #زعلان منى :( فى حااجة 😂 😂,0,1,1,0
#ميلاد_أسماء٩٦ حبيبتي كل عام وأنتي بخير يارب وجعله عمر فرح وسعادة يارب قلبها 😔 ❤️❤️❤️,1,0,0,0
مساء الخير اتمنى لكم يوم خفيف جميل مفعم بالحيوية والنشاط,1,0,0,0
- واكفينا يا رب شر الكآبة اللي بتنزل فجأة على الروح ومتبقاش عارفلها سبب ولا علاج 😔 💔,0,0,1,0
في بنت خالي عزيزة عليا كتير بشهر جويليا زفافها الله يخليها لزوجها و يرزقهم الاولاد الصالحين,1,0,0,0
قالت انو ردة فعلها مذعوره ؟ بالعقل مذعوره بتقولين اتوسل اليك وسامحني 🙁 ماابي اسيء الظن بس العقل مش راضي ينضحك عليه 🙂💔  #سامحينا_يا_غدير,0,0,1,0
الروشنة في أزهى صورها لما صحابي بياكلوا لب في اغتباط وسعادة غامرة 👏,1,0,0,0
محزن ومؤلم هل وصل البعض الشاب السعودي لهذا المستوي من السخف والبلاهة للامتعاض لأجل كرة القدم الترفيهية,0,0,1,0
احساس انك خايف على حد بتحبه و عايش فى قلق متواصل مهلك,0,0,1,0
لا يكتمل الفرح والسرور الا بتشريفكم أصدقائي #أفراح_آل_عبدالعزيز,1,0,0,0
انت فخر ومصدر للثقه أرعبت من في قلبه مرض 👍 🏻 👍 🏻,1,0,0,0
فهم أسود شرسة على بعضهم وهم نعامات مرتجفة أمام أعدائهم قبحهم الله من جبناء وأذلاء ومتآمرين,0,1,1,0
• أنا مستعده أن أضحي بكل شيء أملكه مقابل أن أعيش شعور النشوة والشغف التي تقدمها لي الحياة أنا أندفع للحياة ولا أبالي,1,0,0,0
لا توجد سعادة دائمة في الدنيا ولاحزن باقي كلها فواصل لمراحل جديدة فابتسم لأجملها وتجاهل أتعسها وقل الحمد لله على كل شيء 😍 👑 ✨ #لنفسك #سعاده,1,0,0,0
#BFF_G709 حب الأصحاب مختلف تماما ورد ورضا وأمان,1,0,0,0
باذن الله اجمل تفاؤل بالخير,1,0,0,0
Retweeted Najwa Kassem ( ): احد الشعانين هو فرح عيون الاطفال والوان زينتهم وشموعهم ليس للدم ولا الحداد,1,0,0,0
صور الريال و هو بيحتفل الChampions بتطلع قدامي عالتايم و مبسوط بيها عشان قاعد بسمع Trance بس و شايف صور فيها بشر positive و فرحانين يعني 😃,1,0,0,0
الآن أي حاجة تستفزني لا أستطيع تجاهلها أشياء سخيفة صايرة تثير غضبي بسرعة طيب إيش تغير يا ريم أنا جالسة أتعب والله 🚶 💔,0,0,1,0
من بعد الكابوس الي شفتو لازم ابخر حالي وابخرو للحب.. يا شو في ناس عينها ديقة الله يجيرنا ويجعل كيدهم بنحرهم,0,0,1,0
#السعادة ليست حلما وليست وهما هي #تفاؤل وحسن ظن بالله وصبر بغير استعجال كن واثقا بأن اليد الممتدة إلى #الله لا تعود فارغة أبدا,1,0,0,0
أنا مدري كيف بواجه صعوبات الحياة وقسوة العالم وأنا الرد المتأخر يزعلني؟,0,0,1,0
جدا 😭 😭 و رح يزيد الاستحقار بس يعرف حقيقة جلال موجع قلبي كتير هالموضوع 😭 💔 و خايفة يبعد عن اهله و يكون خجلان من نفسه 😭 😭,0,0,1,0
لست بمصريةولكن أقسم بالله أعشق مصر ولهجتهاأكثرلهجةأتقنهابعد(لهجتي الفلسطينية)وكم يحزنني وضعهاوأرى #مصيبة_مصر_في الخوف واليأس والشائعات,0,0,1,0
خلاص يشباب خل ناخذ بريك دموعي اربع اربع عالحياه التعيسه هذي,0,1,1,0
"• • { مؤلم شعور"" حاولت "" بس والله ما قدرت يا فاتنتي } 😔 • #حب #انكسار #شوق",0,1,1,0
