text,sentiment_id,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official,Surprise,Joking
تسجل 121 إصابة جديدة بفيروس المستجد ليرتفع إجمالي عدد الإصابات إلى 1215 حالة وإجمالي الوفيات 29 حالة.,Neutral,0,0,0,0,0,0,0,0,1,0,0
ومـا زالـت تكشف الأقنعة المزيفة 🎭 one after one 👍🏻,Negative,0,0,0,0,0,1,1,0,0,0,0
هي تمنيات وفرح الفلسطيني النموذجي ان يستمر كورنا لابادة العالم    لييش ؟ عشان فلسطين,Negative,0,0,0,0,0,1,1,0,0,0,0
"872,972 إصابة بفيروس كورونا حول العالم.    بالترتيب:     188,639 الولايات المتحدة 🇺🇸    105,792 بإيطاليا🇮🇪    102,136 باسبانيا 🇪🇸",Neutral,0,0,0,0,0,0,0,0,1,0,0
   والله جابها هذا الطفل في الصميم 👌♥️  ,Negative,0,0,0,0,0,1,1,0,0,0,0
كورونا علمتنا درسا في غاية الأهمية :    عندما تبقى وحيدا ستنجو .. وعندما تتبع القطيع ستموت . .,Negative,0,0,0,0,0,1,1,0,0,0,0
حصيلة ضحايا فيروس المستجد /كوفيد 19/ في تجاوزت الـ30 ألفا,Neutral,0,0,0,0,0,0,0,0,1,0,0
عشان تاكل معنا في شهر رمضان قطايف أفضل ما يوزعوا عن روحك هريسة 🌹😄,Joking,0,0,0,0,0,0,0,0,0,0,1
من المتوقع أن يصل العجز في موازنة الكيان الصهيوني ما بين 34-52 مليار شيكل بسب كلفة مواجهة كورونا,Neutral,0,0,0,0,0,0,0,0,1,1,0
  سجن العالم  وبقي وحده يتجول في مدنها      ,Negative,0,0,0,1,0,1,0,0,0,0,0
كل الدول طبقت نظام التعليم عن بعد     الا ليبيا طبقت نظام البعد عن التعليم 🤦🏻‍♂️    كله بالمقلوب عندنا😅       ,Joking,0,0,0,0,0,0,0,0,0,0,1
احد مسؤلي منظمة الصحة العالميه وضع كورونا فِ اقليم كوردستان مفرح امافِ العراق مخيب الأمال لسبسب كثرة وفيات,Neutral,0,0,0,0,0,0,0,0,1,0,0
  القوة لله وحده لاشريك له     👇  سيهيئ الله العلاج بعد أنتهاء المهمة .,Positive,1,0,0,0,0,0,0,0,0,0,0
بكورونا او بدون كورونا  يبقى الابتعاد عن الناس فكرة عظيمة جدا...🚶‍♀️,Positive,1,0,0,0,0,0,0,0,0,0,0
اللهم كما رفعت السماء بلا عمد ارفع وباء كورونا عن بلاد العالم   اللهم امين...,Positive,0,0,1,0,0,0,0,0,0,0,0
صرنا مثل المواعين 😂الكشخة😆مانطلع إلا للضرورة ,Joking,0,0,0,0,0,0,0,0,0,0,1
__عاجل  تسجيل أول إصابتين بالصحراء جنوب المغرب 🇲🇦في مدينة بوجدور  الحصيلة الإجمالية 638 مُصاب بفيروس كورونا,Neutral,0,0,0,0,0,0,0,0,1,1,0
من التحولات التي من المتوقع أن تحصل بعد هو فاعلية المؤسسات المدنية والأهلية في الإسهام الحقيقي في إدارة المجتمع.    ||🌹||,Positive,1,0,0,0,0,0,0,0,0,0,0
بيتنا عبارة عن اشخاص فيهم وسواس نظافة وزاد الوضع عن حده بعد كورونا,Negative,0,0,0,0,1,1,0,0,0,0,0
زول بياكل فول   تجيو كورونا ليه يا اخوانا   العالم ده سيء والله,Negative,0,0,0,0,0,1,1,0,0,0,0
"\أنتَ الوحيد الذي يَعرف صعوباتك التي أجِتَزتهُا لِتنجح، فلا تَكترث لِكلام الناس\""",Neutral,0,0,0,0,0,0,0,0,0,1,0
استطلاع   ماذا تتوقع للحضور الجماهيري في ملاعب أوروبا عقب نهاية ,Neutral,0,0,0,0,0,0,0,0,1,1,0
اكل كمية كبيره من الثوم يحمي من كورونا لانه تضمن لا يقترب منك احد وهنا تحمي نفسك,Joking,0,0,0,0,0,0,0,0,0,0,1
كورونا يخبرنا ان نعيش الحياة كالحياة  اما الموت قد يطرق ابوابنا بدون موعد.    ,Neutral,0,0,0,0,0,0,0,0,0,1,0
__️صحة واسط تسجل إصابة بفيروس كورونا لطبيبة مقيمة في مستشفى   الزهراء التعليمي -😔,Negative,0,0,0,0,0,1,0,0,0,0,0
والله مافيني تخلف بس انا جي احب اقول كرونيا بدال كورونا,Joking,0,0,0,0,0,0,0,0,0,0,1
عاجل   في ظل تفشي وباء كورونا في إيطاليا   اختفاء لوحة فنية نادرة و نفيسة تعود للرسام المشهور فان كوخ من أحد المتاحف المشهورة في إيطاليا.,Neutral,0,0,0,0,0,0,0,0,1,0,0
التسابق على الشهره تحت وطأة كورونا لا تخدم بتاتا جهود مقاومة والقضاء على الأزمة. الرسالة يجب أن تصل,Negative,0,0,0,0,0,0,1,0,0,0,0
بعض المعظم من المشايخ كشفت كورونا بانهم عصاة لا دعاة  وفي كل الاديان    عصيان رجال الدين هو اكبر مسبب لما نحن عليه اليوم من سوء في الحال,Negative,0,0,0,0,0,0,1,0,0,0,0
أبو غزالة يتبرع بربع مليون دينار لصندوق همة وطن .      ,Neutral,0,0,0,0,0,0,0,0,1,0,0
يا جماعة دي حالتها كورونا جهجهت البشرية كدة بعدين الفضائيين كيف  انا عرفت حكون في ياتو تيم بعدين,Joking,0,0,0,0,0,0,0,0,0,0,1
الليرة بألف خير.. عم تتعقّم ألف ورا ألف ورا ألف ورا ألف......         ,Joking,0,0,0,0,0,0,0,0,0,0,1
فيروس كورونا كشف حقيقه بعض البشر العنصريه ,Negative,0,0,0,0,0,0,1,0,0,0,0
بسبب   هل توقفت الولايات المتحدة عن كونها الدولة الرائدة؟,Neutral,0,0,0,0,0,0,0,0,0,1,0
حياتي حاليا متوقفة علي الراجل الي جاله كرونا في البلد الراجل دا حياته دلوقتي اهم حاجه عندي يارب ميكونش مات وتكون اشاعات,Negative,0,0,0,0,1,1,0,0,0,0,0
كان رسول الله صل الله عليه وسلم   وقت الشِّدة يقول :  إني عبد الله ولن يُضيعني ..  ,Positive,1,0,1,0,0,0,0,0,0,0,0
"2019 ابتعد عن كل شخص \سلبي\""",Joking,0,0,0,0,0,0,0,0,0,0,1
بعد ما تنتهي ازمة كورونا ما راح ادخل البيت الا للضرورة القصوى,Neutral,0,0,0,0,0,0,0,0,0,1,0
جاء اليوم الذى تتلقى فيه الولايات المتحدة مساعدات عاجلة من عدويها اللّدودين روسيا والصين لمواجهة ,Neutral,0,0,0,0,0,0,0,0,1,1,0
عدّاد في     عدد الفحوصات: 490  الإصابات: 476  الوفيات: 12  المتعافين: 37    16 اصابة جديدة,Neutral,0,0,0,0,0,0,0,0,1,0,0
عاجل | جامعة جونز هوبكنز: تسجيل 3900 حالة وفاة ونحو 189ألف مصاب بفيروس كورونا في الولايات المتحدة,Neutral,0,0,0,0,0,0,0,0,1,0,0
يا اصحاب المعالي   يا اصحاب الفخامة   هزمتكم كورونا   فلا يردها عنكم دواء  ولا لقاح ولا كمامة,Negative,0,0,0,1,0,1,1,0,0,0,0
ارتفاع وفيات فيروس كورونا بالمانيا الى 732 شخصاً و67366 إصابة,Neutral,0,0,0,0,0,0,0,0,1,0,0
"الحمد لله ان السعودية سيطرت على  كورونا وكافحته من الصين ، ولا اعتقد  انه وصل سجوننا ولله الحمد .😒",Positive,1,1,0,0,0,0,0,0,0,0,0
الرئيس الجزائري يوقع مرسوما يعفو بموجبه عن 5037 سجيناً بسبب,Neutral,0,0,0,0,0,0,0,0,1,0,0
ارتفاع وفيات وإصابات بإسرائيل.. و30 ألف فحص يومي,Neutral,0,0,0,0,0,0,0,0,1,0,0
اللي ما ياخذ العبر من مشاكل   عمره م يتعض..!!,Negative,0,0,0,0,0,1,1,0,0,0,0
أزمة كورونا تظهر إبداعات شبابنا في قرى الأطفال ❤,Positive,1,0,0,0,0,0,0,0,0,0,0
بسبب   هل يعقل ان الصين كانت تسعى الى ماحصل بالعالم ام كان خطأ غير مقصود؟,Neutral,0,0,0,0,0,0,0,0,0,1,0
"\ السَهر للفَجر والنَومُ للعَصر ، هكَذا سيَذكُر التَاريِخُ كيفَ حَاربنَا 😁😁""",Joking,0,0,0,0,0,0,0,0,0,0,1
الامارات تستورد من السودان جنجويد  وتصدر له فيروس كورونا        ,Neutral,0,0,0,0,0,0,0,0,1,1,0
اخ كورونا ممكن تطهر الارض من العنصريه؟ ,Negative,0,0,0,1,0,0,1,0,0,0,0
يا بنية يم القروني    سلام البدو بالعيوني     ,Joking,0,0,0,0,0,0,0,0,0,0,1
 المعاملة بالمثل اي مربض مصري يتعالج علي حسابة والعزل يدفع حسابة او ودوه لسفارة مصر تعزلة عندها,Negative,0,0,0,0,0,0,1,0,0,0,0
ياجماعة منين هذه الاخبار لاترعبون المساكين حمى ضنك كورونا,Negative,0,0,0,0,0,1,1,0,0,0,0
: إرتفاع حصيلة إصابات فيروس كورونا إلى 479  إصابات جديدة : 16,Neutral,0,0,0,0,0,0,0,0,1,0,0
 - مصادر إعلامية: وصول طائرة عسكرية سعودية ثانية تحمل أعداد كبيرة من المرتزقة إلى ومخاوف من وجود حالات كورونا في صفوفهم,Neutral,0,0,0,0,0,0,0,0,1,0,0
__🤣🤣🤣🤣    سألوا كورونا ليش إلى الآن ما دخلت اليمن ؟؟؟؟؟؟  قال مشتيش اغلط مثل التحالف واشوة بسمعتي 🤣🤣🤣🤣🤣,Joking,0,0,0,0,0,0,0,0,0,0,1
__استئناف الكرخ: إخلاء سبيل اكثر من 600 متهم ومحكوم في عشرة أيام ضمن إجراءات الوقاية من فيروس,Neutral,0,0,0,0,0,0,0,0,1,0,0
اكتر يوم كان هيبقي مليان بالحاجات اللي هتخليني بره البيت من اول اليوم لاخره وحاليا قاعده باصه للسقف 💔😭  كورونا 1  انا 0,Negative,0,0,0,0,0,1,0,0,0,0,0
مافيه طريقة نضبط علاقتنا مع بحيث يقضي على الكوكب كله غير حنّا 😅 ؟    ☝🏼 هذي من افكار لاتدققوا 🙈,Joking,0,0,0,0,0,0,0,0,0,0,1
 ياما ارتبط بمقولة     فياريت يا كرونا فيك كذبة 💔  ويالله انك ترفع الوباء والبلاء عنا قبل رمضان,Positive,1,0,1,0,0,0,0,0,0,0,0
لم لا تقوم طواقم متنقلة بالحث عن كورونا بدل انتضاره في المستشفيات ,Negative,0,0,0,0,0,0,1,0,0,0,0
أرادو ماتسمى بالدول العظمى تغيير خارطة الشرق الأوسط فغير الله مجرى حياتهم.  ,Neutral,0,0,0,0,0,0,0,0,0,1,0
"تصدق ،، عزيز قاطعين من اليقط ،، كل من كورونا ،،🤣😅🤣😂",Joking,0,0,0,0,0,0,0,0,0,0,1
في خضم هذه الاوضاع العصيبة...  بشرفكم احد يكلي اعراض كورونا بالضبط شنو 🥺💔😔,Neutral,0,0,0,0,0,0,0,0,0,1,0
لكم الي تبون اذا ما طلع فيني كورونا,Negative,0,0,0,1,1,0,0,0,0,0,0
تظوع الشباب الكويتي في الجمعيات التعاونية خطأ كبير . ف وزير الصحة يطالب بالبقاء بالمنازل و عدم المخالطه لذلك يجب منع ذلك! ,Negative,0,0,0,0,1,0,0,1,0,0,0
سمو أمير البلاد يأمر بالتبرع بخمسة ملايين دينار لصالح دعم صندوق مساهمات مواجهة انتشار فيروس كورونا المستجد نيابةً عن أسرة الصباح,Neutral,0,0,0,0,0,0,0,0,1,0,0
"_كورونا او لا كورونا ، الإبتعاد عن الناس دائما فكرة جيدة 💖'!_",Positive,1,0,0,0,0,0,0,0,0,0,0
أول حالة وفاة في السلك الدبلوماسي الأمريكي بسبب مايك بومبيو يؤكد إصابة نحو 50 موظفا في وزارة الخارجية,Neutral,0,0,0,0,0,0,0,0,1,0,0
  سمو أمير البلاد يأمر بالتبرع بخمسة ملايين دينار لصندوق مواجهة انتشار نيابة عن أسرة الصباح,Neutral,0,0,0,0,0,0,0,0,1,0,0
"هل تعيد للأرض ما فقدته بسبب حماقة الإنسان ولا مبالاته، هل يعود الصفاء لأجوائنا الملوثة.",Neutral,0,0,0,0,0,0,0,0,0,1,0
افضل الدول في ادارة ازمة كورونا 🇦🇪🇸🇦🇯🇴🇷🇺🇨🇳🇲🇦🇧🇭🇰🇼 ,Positive,0,1,0,0,0,0,0,0,0,0,0
منظمة واقع الإصابات في في بداية المنحنى الصاعد      ,Neutral,0,0,0,0,0,0,0,0,1,0,0
 تحقق الادارية تلقائيا حول العالم 🌍 🗺,Neutral,0,0,0,0,0,0,0,0,1,1,0
راح الزين وينهن البنات شوفن منو شاكين بيه كورونا وهسه بالمستشفى😭,Negative,0,0,0,0,0,1,0,0,0,0,0
لله درك يا غزة .. إبداع أبنائك لا ينقطع حتى في أوقات الأزمات..   ,Positive,1,0,0,0,0,0,0,0,0,0,0
يعني الي معاه كورونا بعد هالتعقيم انشفا؟  جهل 🤷‍♂️  سكرو هالمسجد شهر ٢ ٣ ٤ وبعدا افتحو باقي العمر,Negative,0,0,0,0,0,0,1,0,0,0,0
"وحدة فلايف ف insta قالت لهم \ملي بدات كورونا هربت من كازا مشيت للصحراء \"" ",Joking,0,0,0,0,0,0,0,0,0,0,1
 تبحث التعاون المشترك مع لمواجهة تداعيات تفشي فيروس حول العالم  ,Neutral,0,0,0,0,0,0,0,0,1,0,0
التيم اللي معي بالبروجكت بيقضون علي قبل كورونا وضغط الجامعة 😊,Negative,0,0,0,0,0,0,1,0,0,0,0
اذا ما في ناس و مواطنين قادرين يعملوا فحص كورونا أو ما بدهم يعملوا .  كيف بدنا نعرف العدد الحقيقي للمصابين ب      ,Negative,0,0,0,0,0,0,1,0,0,0,0
"وفي بداية أول يوم من أبريل، Go corona Go.",Joking,0,0,0,0,0,0,0,0,0,0,1
 ابسط ياعم وطلع الدخان علاج لكورونا,Joking,0,0,0,0,0,0,0,0,0,0,1
خبز المعفوس هو المضاد الحيوي حق كورونا     💪🏻💪🏻,Joking,0,0,0,0,0,0,0,0,0,0,1
كورونا كشف الوجه القبيح للاوربيون.. وحياة الفهد لاتمثل شعب الكويت الطيب.. انتهى....,Negative,0,0,0,0,0,0,1,0,0,0,0
"ملي تمشي تلقى المازوط و ليصانص ب 7،.. دراهم ماشي تحمد الله على كورونا",Negative,0,0,0,0,0,0,1,0,0,0,0
الحمدلله الذي بنعمته تتم الصالحات   ,Positive,0,1,1,0,0,0,0,0,0,0,0
