text,sentiment_id,Optimistic,Thankful,Empathetic,Pessimistic,Anxious,Sad,Annoyed,Denial,Official,Surprise,Joking
بعد و ماهي الأمور التي يجب أن تتغير في حياتنا؟,Positive,1,0,0,0,0,0,0,0,0,0,0
- تخيلوا ننام و نصحى و يطلع رامز جلال عامل فينا المقلب ده ف الاخر ...  ,Joking,0,0,0,0,0,0,0,0,0,0,1
" منظر جميل ، والتعليق أجمل  أشغلتنا أخبار كرونا عن متابعة تحليلاتك ، الله يخارج البلاد والعباد منها .",Positive,0,0,1,0,0,0,0,0,0,0,0
 اننا نفتك من كورونا 😂,Joking,0,0,0,0,0,0,0,0,0,0,1
حتى الان ما قد مات من متابعيني واحد بفيروس كورونا,Negative,0,0,0,0,0,1,0,0,0,0,0
 ماشاء أختى العزيزة حفظنا الله وإياكم من البلاء والوباء ومن فيروس كورونا,Positive,0,0,1,0,0,0,0,0,0,0,0
الأمان بهذه العبارة :  لا يخذل الله يدًا رُفعت له ,Positive,0,0,1,0,0,0,0,0,0,0,0
 لا قصدها ع الحالات اللي اعلنو عليهن بدري شوي فيهم كورونا 🤦‍♀️,Negative,0,0,0,0,1,0,1,0,0,0,0
"انها لساعات استجابه 🤲  اللهم ايقظنا علي الخبر اليقين بزوال فيروس كورونا اللعين ، اللهم إننا قد أخطأنا فاغفر لنا واسأنا فتب علينا يارحيم ،",Positive,0,0,1,0,0,0,0,0,0,0,0
"في الغزو .. توحدنا ،  حتى عندما تصدر أصواتًا مزعجة،  نغض الطرف عنها،  وفي كورونا .. بالكاد.. نلمم اشتاتنا😢",Negative,0,0,0,0,0,1,0,0,0,0,0
 هي كرونا جت فرقت ضحك المكتب والقاعده الجميله 😂😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
 هذا المفروض بالحجر من قبل مايطلع فايروس أسمه كورونا,Negative,0,0,0,0,0,0,1,0,0,0,0
والله الاكونت اللي اسمه معتز اللي ٢٤ ساعه اخبار كورونا ده تعبلي اعصابي خف شويه ياعم ممس,Negative,0,0,0,0,1,0,1,0,0,0,0
 😂😂😂😂😂ما حظر و كورونا ف مجتش ع نيزك,Joking,0,0,0,0,0,0,0,0,0,0,1
" المقطع قديم من اول سالفة كورونا وقبل المنع وهالامور ، بس اعوذ بالله اذا كرهنا احد طلعنا كل عيوبه ومانصدق على الله نلقط عليه شي ..",Negative,0,0,0,1,0,0,1,0,0,0,0
أعلن الفريق الطبي للبيت الأبيض أن ضحايا فيروس كرونا في أمريكا وحدها سيصل من100000إلى 240000 ألف,Neutral,0,0,0,0,0,0,0,0,1,0,0
رب الجهل هذه البلد الامنا ❤️❤️    المملكة العربية السعودية    فايروس كرونا,Positive,0,0,1,0,0,0,0,0,0,0,0
أصابتنا غيمة..   وستمطر قريباً بحول الله وقوته 🙏🏼  اللهم لا حول ولنا ولاقوة إلا بك 🙌🏻❤️    ,Positive,1,0,1,0,0,0,0,0,0,0,0
طلبت من نون انا واختي عاد جانا وسواس خايفين لو فيهم كورونا,Negative,0,0,0,0,1,0,0,0,0,0,0
 واحتمال تموت من كرونا اكبر مني نسبة منهن 😂,Joking,0,0,0,0,0,0,0,0,0,0,1
من سوء حظي أني كنسلت الترم ذا ومن زاد حظي سوء هو أن أنه جاء كورونا وأخذ العالم كله إجازة بعد طلبي بيومين 💔,Negative,0,0,0,0,0,1,1,0,0,0,0
 الله يعز كورونا لما كشفت لنا وجيه ناس,Positive,0,1,1,0,0,0,0,0,0,0,0
احنا ازمتنا مو بس كرونا احنا نواجهة ازمة اخلاق !! ,Negative,0,0,0,0,0,0,1,0,0,0,0
"يمكن في نوعين كورونا🦠    كورونا كيلير للعامة   كورونا لايت للمشاهير    (توم هانكس، إدريس ألبا و برنس تشارلز..)",Joking,0,0,0,0,0,0,0,0,0,0,1
لو كان الناس يخافون من ذنوبهم كما يخافون من فايروس كورونا لكانت الدنيا بخير,Negative,0,0,0,1,0,0,1,0,0,0,0
السؤال هل سينهار النظام الاقتصادي العالمي بسبب تداعيات فيروس 🦠 كورونا ؟؟؟         ,Negative,0,0,0,0,1,0,0,0,0,0,0
 لا متقلقش الحاجات الكتيرة قوي دي عادي يعني براحتك الموضوع كرونا الحق نفسك واتصل عليهم 😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
 الله يساعدكم كورونا و هزه ارضيه و ثلج نازل عدكم كل هي الشغلات هم ارحم من مقتدى الصدر 😂😂😂😂,Joking,0,0,0,0,0,0,0,0,0,0,1
أول مره في حياتي اتمنى رمضان يتأخر كم شهر زياده بسبب كورونا الله يقلعها,Negative,0,0,0,0,0,1,0,0,0,0,0
والله جالسين نعيش ازمة دراسية اسوء من ازمة كورنا,Negative,0,0,0,0,0,1,1,0,0,0,0
للإنسان قيمته وكرامته في ضمير المسلم الحق ولذلك يحرص على حياة الآخرين وعلاجهم !  خلاف من يقدمون المكسب الإقتصادي على حياة الإنسان !    ,Positive,1,1,0,0,0,0,0,0,0,0,0
"كورونا العجيب !! فضح كذبة الحضاره الاوروبية النفعية الأنانية ، وحكام العرب خيبهم الله من صعاليك و خونة ..",Negative,0,0,0,0,0,0,1,0,0,0,0
"كورونا العجيب !! فضح كذبة الحضاره الأوروبية النفعية الأنانية ، وحكام العرب خيبهم الله من صعاليك ..",Negative,0,0,0,0,0,0,1,1,0,0,0
 ههههههه للحين تعذيب البطوله الاسيويه كرونا رجعت المواجع,Joking,0,0,0,0,0,0,0,0,0,0,1
رايحه تعيش ف ايطاليا وساحبه ع مصر وتتكلم علينا انه من الذنوب جانا كورونا 🙂🙂🙂💔💔💔مخها مافيه عقل زينا فيه شوية نعال ع بقايا مخ حmار,Negative,0,0,0,0,0,0,1,0,0,0,0
  اكثر كلمه صارت تنكتب لي ذا الفتره الحمد لله انك بحياتي ❤😄 كورونا خلاهم يعترفون بمشاعرهم,Positive,1,0,0,0,0,0,0,0,0,0,0
 أعتقد كورونا هيعيد هيكلة العالم وتحد معالم جديدة لموازين القوي والتحالفات ..,Positive,1,0,0,0,0,0,0,0,0,0,0
 في تطبيق موعد.               ,Neutral,0,0,0,0,0,0,0,0,1,1,0
 الله سبحانه وتعالي يرزقك كورونا فرنسية ناعمة🙏🏻🙏🏻 يا...,Joking,0,0,0,0,0,0,0,0,0,0,1
" ياربّ علقني بك كثيرًا حتى أموت ، وحتى ابعث  حيًا وحتى يُشفع لي وحتى أخلد في جنتك بسلام💛.  ",Positive,0,0,1,0,0,0,0,0,0,0,0
واضح ان كورونا كان له رأي اخر مع الشجعين والديكتاتوريين يقال انه سيتم تخفيض اسعار البنذين والسولار والغاذ فهل سيكون هذا صحيح ام مجرد اشاعات,Neutral,0,0,0,0,0,0,0,0,0,1,0
 في تطبيق موعد.    🔁↙️🔁↙️              🔁↙️🔁↙️        ,Neutral,0,0,0,0,0,0,0,0,1,1,0
عملوا أجهزة تحليل كورونا ومش لاقين المادة الكيماوية التي تستخدم في التحليل,Negative,0,0,0,0,1,0,1,0,0,0,0
"شهر عسل .. بصل،  فيلم لإسماعيل بس الله يرحمه،  كان يُنظر إليه كوميديا مبالغ فيها،  لم يتوقع مُتنبّأ..   أن كورونا ستحققه على ارض البلاد 😎",Neutral,0,0,0,0,0,0,0,0,1,1,0
 طيح الله حظك وحظ وقفتك العالم مشغوله بمرض كرونا وانتي تبين من يمدح وقفتك خراي عليك وعلى وقفتك,Negative,0,0,0,0,0,0,1,0,0,0,0
  الله يلعن الصين ويلعن كورونا .,Negative,0,0,0,0,0,0,1,0,0,0,0
 اي والله في هذا الزمان هو الوحيد وفي الله يخليه ويبعد عنه كورونا 😜,Joking,0,0,0,0,0,0,0,0,0,0,1
المعارضه الايرانية لنظام الملالي تقول ان عدد الوفيات الناجمة عن فيروس كورونا في تجاوز 14700 في 237 مدينة,Neutral,0,0,0,0,0,0,0,0,1,0,0
" استاذ ياسر ، احييك على تحليلك وهدوئك واتزانك في الطرح ..  سؤالي هل تتفق مع المقولة الشائعة حاليا \ مابعد كورونا ليس كما قبله \""",Positive,1,1,0,0,0,0,0,0,0,0,0
اختفى عن شاشات الفضائيات شريط اسعار العملات واسهم البورصة واسعار الذهب والفضة واستبدلت كلها بشريط واحد عدد الاصابات والوفيات.,Negative,0,0,0,0,0,1,0,0,0,0,0
انا عرفت خلاص هم لية بيقولة كورونا بتجيب عقم و الكلام دة 👍🏼,Neutral,0,0,0,0,0,0,0,0,0,1,0
بعد ما تنتهي ازمة كورونا ما راح ادخل البيت الا للضرورة القصوى.,Joking,0,0,0,0,0,0,0,0,0,0,1
فوضضى كل شي فوضى الاخلاق زفت النفسيه زفت الوضع زفت العالم زفت كورونا زفت كل شي فووووضضضضى🤯🤯🤯🤯🤯,Negative,0,0,0,0,0,0,1,0,0,0,0
الملك سلمان بن عبدالعزيز    يأمر بعلاج جميع مصابي فيروس كورونا من مواطنين ومقيمين و(مخالفي الإقامة) بالمجان .  🇸🇦❤️🇸🇦❤🇸🇦❤🇸🇦,Positive,0,1,0,0,0,0,0,0,0,0,0
وزير الخارجية التركي جاويش أوغلو  مع الأسف فقدنا 98 شخصاً من مواطنينا في الخارج جراء إصابتهم بفيروس كورونا المستجد,Neutral,0,0,0,0,0,0,0,0,1,0,0
امباير ستيت يضيء مثل سيارات الإسعاف دعماً للفرق الطبية لمواجهة ,Neutral,0,0,0,0,0,0,0,0,1,1,0
             كن واعياً فأنت مسؤول,Positive,1,1,1,0,0,0,0,0,0,0,0
ولازال الدكتور عايد يُفنِّد بمنطقية واتزان كل مايردُنا عن ,Positive,1,1,0,0,0,0,0,0,0,0,0
 اهلا بيكي ياست كرونا في مصر   دا انتي هتشوفي العجب العجاب,Joking,0,0,0,0,0,0,0,0,0,0,1
 سبرايز..غير متوقع ..زي كورونا وعاصفة التنين 🤣,Joking,0,0,0,0,0,0,0,0,0,0,1
 الصحة هى الشىء الذى يجعلك تشعر بان اليوم الذى تعيشه هو افضل وقت في السنة,Positive,1,1,0,0,0,0,0,0,0,0,0
 بلغي على ريم كوليلهم بيها كورونا خلي يجون ياخذوها !,Neutral,0,0,0,0,0,0,0,0,0,1,0
 يناير : الحرب العالمية الثالثة  فبراير : حرائق استراليا  مارس : فايروس كورونا  أبريل : القبض على الهوامير,Neutral,0,0,0,0,0,0,0,0,0,1,0
__ إغلاق بعض المناطق في محافظة كإجراء احترازي لحماية المواطنين والمقيمين من تفشي فيروس ,Neutral,0,0,0,0,0,0,0,0,1,0,0
تم اكتشاف علاج فيروس كورونا علي يد اللوا عبعاطي كفتة انتظرونا قريبا,Joking,0,0,0,0,0,0,0,0,0,0,1
متفائل خير بموضوع كورونا نهاية الاسبوع الجاي باذن الله,Positive,1,0,0,0,0,0,0,0,0,0,0
 لزومم بسسس الحين كورونا بعد كورونا إنـ شاء الله.,Positive,1,0,1,0,0,0,0,0,0,0,0
 كأنك كورونا أتت لتكشف لنا من هم ومدى وعيهم وثقافتهم ورقيهم ..,Neutral,0,0,0,0,0,0,0,0,0,1,0
"   نحن شعب إذا أحببنا فجرنا ، وإذا كرهنا فجرنا .     ",Neutral,0,0,0,0,0,0,0,0,0,1,0
 من زمان نطالب بمراجعة حسابات الكثير من البشر وجاء الامر من كورونا بفرض ذلك والعقاب لمن يعي ذلك 😷,Negative,0,0,0,0,0,0,1,0,0,0,0
الي بيتزوج دحين فرصتك بعد كورونا سوي زواج,Joking,0,0,0,0,0,0,0,0,0,0,1
  السعودية تقتل مواطنيها اثناء قدومهم الى البلاد لعدم تفشي كورونا 🤪,Joking,0,0,0,0,0,0,0,0,0,0,1
 بس لا تسلم يمكن فيك فيروس كورونا,Negative,0,0,0,0,1,0,0,0,0,0,0
 انا خايفه عليكي من كورونا 😂,Joking,0,0,0,0,0,0,0,0,0,0,1
 الى نسيان فايروس كورونا وتوجه لله بالدعاء حتى يصبح في خبر كان .    نصيحة عيشوا حياتكم الطبيعية ونسوه,Positive,1,0,1,0,0,0,0,0,0,0,0
 هذا ابو مزيعل لسه عايش من كورونا لتاخذك شكد شايفه بهائم وذيول مستحيل اكو مثله🤦‍♀️🤦‍♀️🤦‍♀️,Negative,0,0,0,0,0,0,1,0,0,0,0
 دى حساسيه مالهاش علاقه بكرونا كرونا اعراضه صريحه وواضحه,Positive,1,0,0,0,0,0,0,0,0,0,0
ل اول مرة الشيخ ميغيرش الاذان من وقت مرض كورونا و اذن عادي ناو زاي ما متعودين زمان 🙈♥,Positive,1,1,0,0,0,0,0,0,0,0,0
 المقطع ذا قديم قبل ماتجي ازمه كورونا,Neutral,0,0,0,0,0,0,0,0,0,1,0
  في ايام فيروس كورونا   يحفظنا اللهجميعاً  يكثر الملاقيف وتكثر التعليقات وتزداد التجاوزات لكن   بحمد الله هناك من يردعهم !,Positive,0,1,1,0,0,0,0,0,0,0,0
اللهم إنزع فيروس كورونا من كل جسد أنهك منه   صباح الخير ☕️,Positive,0,0,1,0,0,0,0,0,0,0,0
 خلوه يغني لو يدندن عن كورونا مورونا جود يقضي علي الفايروس اييب اجله,Joking,0,0,0,0,0,0,0,0,0,0,1
بعيدًا عن ٢٠٢٠ و عن الحجر و عن كرونا   حياتي ذي الكم يوم عباره عن كابوس.,Negative,0,0,0,0,1,1,0,0,0,0,0
 وترى العلاج مجاناً في الكويت قبل كورونا فشلتينا,Negative,0,0,0,0,0,0,1,0,0,0,0
 شكلو النوم فيه كورنا ولا ايه حتى انا زيك,Joking,0,0,0,0,0,0,0,0,0,0,1
بس ينتهي موضوع كورونا مارح ادخل البيت الا للضرورة القصوى,Joking,0,0,0,0,0,0,0,0,0,0,1
تخيل تطلع كذبة ابريل؟ يشباب م تخافو الله فينا؟ كورونا ومتكين في بيتنا نبا نموت طفش وكمان مسويين فله؟,Negative,0,0,0,0,0,0,1,1,0,0,0
جامعة جونز هوبكنز: تسجيل 865 وفاة في يوم واحد بالولايات المتحدة بسبب كورونا,Neutral,0,0,0,0,0,0,0,0,1,0,0
 إقفال المحلات ليس فقط التجمع ولكن نقل فايروس كورونا من ألات الحلاقة ونقلها من شخص لأخر 💔,Neutral,0,0,0,0,0,0,0,0,0,1,0
زمن عمري يضيع في زحمة كورونا 😢 ,Negative,0,0,0,0,0,1,0,0,0,0,0
والله نورمالمون تشكر الكورونا لي رجعتكم عباد و منعتكم مي تقبيل الايدي   عوض ما تجي تحكي على سيادك ههههه,Joking,0,0,0,0,0,0,0,0,0,0,1
